,transaction_id,date,user_id,card_id,amount,use_chip,merchant_id,merchant_state,zip,user_age,gender,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,has_chip,num_cards_issued,credit_limit,Is_fraud
295,7475666,2010-01-01 06:27:00,515,5078,4.37 ,Swipe Transaction,91264,TX,5814,61,Male,20531.0,41865.0,60911.0,676,4,Mastercard,Debit,False,2,6629.0,Yes
296,7475670,2010-01-01 06:29:00,1774,4516,1.37 ,Swipe Transaction,61195,MN,5541,52,Male,20662.0,42129.0,101742.0,758,4,Visa,Debit,True,1,14546.0,Yes
297,7475671,2010-01-01 06:30:00,177,3715,100.00 ,Swipe Transaction,27092,TN,4829,54,Female,28570.0,58248.0,107130.0,728,4,Mastercard,Debit,True,1,39422.0,Yes
298,7475672,2010-01-01 06:30:00,636,3420,52.00,Swipe Transaction,59935,IL,5499,47,Female,11951.0,24372.0,63295.0,793,4,Mastercard,Debit,True,2,8882.0,No
299,7475673,2010-01-01 06:30:00,1477,4947,28.54 ,Swipe Transaction,75781,OH,5411,47,Male,22934.0,46763.0,65106.0,696,3,Discover,Credit,False,1,12700.0,No
300,7475674,2010-01-01 06:30:00,1485,4736,76.07 ,Swipe Transaction,69956,TX,5310,64,Male,24402.0,49756.0,89743.0,618,4,Visa,Debit,True,1,12783.0,Yes
301,7475676,2010-01-01 06:31:00,46,2925,11.00 ,Swipe Transaction,78499,NY,5812,62,Male,26481.0,53996.0,98211.0,632,4,Mastercard,Debit,True,2,8037.0,No
302,7475677,2010-01-01 06:31:00,122,2034,23.84 ,Swipe Transaction,13646,FL,7538,65,Female,19237.0,39221.0,45409.0,786,4,Mastercard,Debit,True,3,15774.0,Yes
303,7475679,2010-01-01 06:32:00,748,1067,10.64 ,Swipe Transaction,20519,TX,5942,55,Male,18412.0,37534.0,99840.0,706,3,Visa,Credit,True,1,14400.0,No
304,7475680,2010-01-01 06:32:00,1979,2812,12.35 ,Swipe Transaction,50783,FL,5411,38,Female,31706.0,64647.0,58250.0,738,4,Mastercard,Debit,True,1,30065.0,No
305,7475681,2010-01-01 06:33:00,94,2890,67.00 ,Swipe Transaction,59935,NC,5499,59,Female,18029.0,36760.0,95755.0,593,2,Visa,Debit,True,1,16962.0,No
306,7475682,2010-01-01 06:33:00,278,3919,106.82 ,Swipe Transaction,40538,TX,5912,59,Male,95039.0,193768.0,150896.0,686,5,Visa,Credit,True,2,49300.0,Yes
307,7475683,2010-01-01 06:33:00,415,3225,3.50 ,Swipe Transaction,55250,OH,5411,53,Male,16544.0,33729.0,0.0,763,4,Mastercard,Debit,True,1,17527.0,No
308,7475684,2010-01-01 06:33:00,565,5459,106.64 ,Swipe Transaction,88647,TX,4900,54,Male,21381.0,43598.0,15891.0,757,4,Mastercard,Debit,True,1,17689.0,No
309,7475685,2010-01-01 06:33:00,797,5428,74.00,Swipe Transaction,59935,HI,5499,61,Female,30410.0,62005.0,149968.0,651,9,Mastercard,Debit,True,1,28912.0,Yes
310,7475687,2010-01-01 06:35:00,1381,3738,8.96 ,Swipe Transaction,61195,OH,5541,79,Male,24878.0,29517.0,2470.0,690,4,Mastercard,Debit,True,1,22964.0,No
311,7475688,2010-01-01 06:35:00,1969,4981,100.00 ,Swipe Transaction,27092,FL,4829,84,Male,29583.0,44690.0,2249.0,733,5,Discover,Credit,True,1,12300.0,No
312,7475689,2010-01-01 06:36:00,1719,2058,1.79 ,Swipe Transaction,51755,FL,5411,81,Female,19386.0,23217.0,2559.0,616,3,Mastercard,Debit,True,2,24775.0,No
313,7475691,2010-01-01 06:37:00,797,5428,46.32 ,Swipe Transaction,59935,HI,5499,61,Female,30410.0,62005.0,149968.0,651,9,Mastercard,Debit,True,1,28912.0,Yes
314,7475692,2010-01-01 06:37:00,1145,5444,2.63 ,Swipe Transaction,75936,WI,5814,43,Female,36825.0,75080.0,35268.0,747,3,Visa,Debit (Prepaid),True,2,33.0,No
315,7475693,2010-01-01 06:37:00,1430,2813,56.00 ,Swipe Transaction,61195,IA,5541,69,Female,26764.0,33642.0,20874.0,593,5,Mastercard,Debit,True,2,1936.0,No
316,7475694,2010-01-01 06:37:00,1956,2451,1.61 ,Swipe Transaction,14528,CA,5499,43,Female,18330.0,37371.0,3378.0,739,4,Visa,Debit,True,1,16385.0,No
317,7475696,2010-01-01 06:38:00,898,4660,3.31 ,Swipe Transaction,28620,PA,5812,90,Female,12427.0,19893.0,1712.0,566,3,Mastercard,Debit,True,2,7541.0,Yes
318,7475697,2010-01-01 06:38:00,1274,1075,7.08 ,Swipe Transaction,59935,RI,5499,49,Female,24260.0,49464.0,123198.0,705,6,Visa,Debit,True,2,17537.0,Yes
319,7475698,2010-01-01 06:38:00,1492,5452,6.38 ,Swipe Transaction,50783,WA,5411,63,Female,32697.0,56635.0,13015.0,786,8,Mastercard,Debit,True,1,31542.0,Yes
320,7475699,2010-01-01 06:38:00,1604,2188,3.66 ,Online Transaction,85247,CA,5815,55,Male,15354.0,31308.0,59817.0,742,7,Mastercard,Debit,True,2,13016.0,No
321,7475700,2010-01-01 06:39:00,137,5442,4.95 ,Swipe Transaction,14532,TN,5411,33,Female,20142.0,41069.0,64073.0,644,3,Visa,Debit,True,2,13352.0,No
322,7475701,2010-01-01 06:39:00,797,5428,74.00 ,Swipe Transaction,59935,HI,5499,61,Female,30410.0,62005.0,149968.0,651,9,Mastercard,Debit,True,1,28912.0,Yes
323,7475704,2010-01-01 06:40:00,1144,2223,28.01 ,Swipe Transaction,36934,TX,7538,57,Female,14959.0,30495.0,70825.0,773,4,Mastercard,Credit,True,2,7300.0,No
324,7475705,2010-01-01 06:40:00,1326,5427,3.50 ,Swipe Transaction,75781,NJ,5411,52,Female,32610.0,66489.0,83828.0,731,2,Mastercard,Debit,True,2,10442.0,No
325,7475706,2010-01-01 06:40:00,1376,2182,3.97 ,Swipe Transaction,50379,TX,5411,49,Female,30418.0,62019.0,85666.0,543,4,Mastercard,Credit,True,2,13100.0,Yes
326,7475707,2010-01-01 06:41:00,636,3420,34.68 ,Swipe Transaction,13646,IL,7538,47,Female,11951.0,24372.0,63295.0,793,4,Mastercard,Debit,True,2,8882.0,No
327,7475709,2010-01-01 06:41:00,840,37,105.70 ,Swipe Transaction,61195,CA,5541,68,Female,51692.0,88432.0,63075.0,694,6,Mastercard,Debit,True,2,5269.0,Yes
328,7475708,2010-01-01 06:41:00,840,37,87.00 ,Swipe Transaction,61195,CA,5541,68,Female,51692.0,88432.0,63075.0,694,6,Mastercard,Debit,True,2,5269.0,Yes
329,7475711,2010-01-01 06:41:00,1678,4680,4.96 ,Swipe Transaction,17493,CT,5812,36,Male,28557.0,58225.0,101148.0,685,3,Mastercard,Debit,True,1,30424.0,No
330,7475712,2010-01-01 06:41:00,1898,4543,40.40 ,Online Transaction,39021,CA,4784,44,Male,25009.0,50993.0,75783.0,675,5,Visa,Credit,False,2,10100.0,No
331,7475714,2010-01-01 06:42:00,1242,5102,12.05 ,Swipe Transaction,59935,IL,5499,52,Female,14963.0,30509.0,56953.0,641,2,Visa,Credit,True,1,7400.0,No
332,7475715,2010-01-01 06:42:00,1439,235,1.26 ,Swipe Transaction,14528,TN,5499,28,Female,14406.0,29371.0,32300.0,715,2,Mastercard,Debit,True,2,10707.0,No
333,7475717,2010-01-01 06:42:00,1844,3702,6.96 ,Swipe Transaction,25887,TX,5814,79,Male,23608.0,37503.0,14272.0,706,5,Visa,Debit,True,1,16516.0,No
334,7475718,2010-01-01 06:43:00,1356,4752,2.92 ,Swipe Transaction,20519,MN,5942,84,Male,19196.0,26676.0,1370.0,733,5,Visa,Credit,True,2,8100.0,Yes
335,7475719,2010-01-01 06:43:00,1651,4181,3.78 ,Swipe Transaction,23671,TX,5812,33,Male,27474.0,56018.0,100163.0,739,2,Mastercard,Debit,True,2,21177.0,Yes
336,7475720,2010-01-01 06:43:00,1791,4587,23.44 ,Online Transaction,39021,CA,4784,61,Male,16045.0,32716.0,46919.0,593,3,Visa,Debit,True,2,7830.0,No
337,7475721,2010-01-01 06:44:00,161,5588,2.52 ,Swipe Transaction,59935,TX,5499,31,Male,11512.0,23469.0,22976.0,731,3,Visa,Debit,True,1,11168.0,No
338,7475722,2010-01-01 06:44:00,1091,3334,6.46 ,Swipe Transaction,26810,MD,5541,32,Female,26431.0,53890.0,252106.0,656,4,Visa,Debit,True,1,21744.0,No
339,7475723,2010-01-01 06:44:00,1193,5962,12.13 ,Swipe Transaction,78454,NY,5812,90,Female,27934.0,51717.0,418.0,717,5,Mastercard,Debit,True,1,17718.0,No
340,7475724,2010-01-01 06:44:00,1516,1002,17.78 ,Swipe Transaction,710,CA,5912,38,Male,33758.0,68827.0,35669.0,755,2,Mastercard,Debit,True,1,47153.0,No
341,7475725,2010-01-01 06:44:00,1542,2906,26.13 ,Swipe Transaction,78821,OH,5912,46,Female,27250.0,55565.0,34039.0,731,2,Mastercard,Debit (Prepaid),True,2,65.0,Yes
342,7475726,2010-01-01 06:45:00,4,3413,250.03 ,Swipe Transaction,69965,NV,7995,54,Female,37485.0,76431.0,115362.0,716,5,Amex,Credit,True,1,19300.0,No
343,7475727,2010-01-01 06:45:00,636,3420,52.00 ,Swipe Transaction,59935,IL,5499,47,Female,11951.0,24372.0,63295.0,793,4,Mastercard,Debit,True,2,8882.0,No
344,7475728,2010-01-01 06:45:00,1314,2911,3.02 ,Swipe Transaction,61195,TX,5541,43,Male,19325.0,39404.0,71859.0,723,5,Visa,Credit,True,2,10100.0,No
345,7475729,2010-01-01 06:45:00,1783,10,1.68 ,Swipe Transaction,50783,CA,5411,52,Male,18443.0,37607.0,63689.0,749,5,Mastercard,Debit,True,1,16597.0,No
346,7475730,2010-01-01 06:46:00,11,243,192.29 ,Online Transaction,52100,CA,7801,39,Female,33175.0,67643.0,0.0,714,6,Visa,Debit,True,2,17208.0,No
347,7475731,2010-01-01 06:47:00,2,3298,0.72 ,Swipe Transaction,60569,NY,5300,48,Male,13461.0,27447.0,80850.0,673,5,Mastercard,Credit,True,1,7400.0,No
348,7475732,2010-01-01 06:47:00,366,2934,2.03 ,Swipe Transaction,43293,WI,5499,50,Female,19573.0,39911.0,93823.0,625,7,Mastercard,Debit,True,2,19019.0,Yes
349,7475733,2010-01-01 06:47:00,408,4960,19.72 ,Swipe Transaction,59935,WI,5499,58,Female,15371.0,31343.0,49537.0,741,3,Visa,Credit,True,2,6900.0,Yes
350,7475734,2010-01-01 06:47:00,1797,1127,46.63 ,Online Transaction,15143,CA,4784,67,Male,24971.0,30962.0,15336.0,743,5,Visa,Debit,True,2,23237.0,Yes
351,7475735,2010-01-01 06:48:00,503,1088,2.43 ,Swipe Transaction,61195,IL,5541,47,Female,14497.0,29564.0,54279.0,694,2,Mastercard,Debit (Prepaid),False,1,39.0,No
352,7475736,2010-01-01 06:48:00,1430,2813,58.60 ,Swipe Transaction,61195,IA,5541,69,Female,26764.0,33642.0,20874.0,593,5,Mastercard,Debit,True,2,1936.0,Yes
353,7475737,2010-01-01 06:49:00,119,5980,178.53 ,Online Transaction,73186,CA,4814,44,Female,27761.0,56605.0,87970.0,624,3,Visa,Credit,True,1,2500.0,Yes
354,7475738,2010-01-01 06:49:00,366,2934,25.80 ,Swipe Transaction,99381,WI,4121,50,Female,19573.0,39911.0,93823.0,625,7,Mastercard,Debit,True,2,19019.0,Yes
355,7475739,2010-01-01 06:49:00,847,5107,100.00 ,Swipe Transaction,27092,OK,4829,81,Female,18585.0,27864.0,1371.0,591,6,Mastercard,Debit (Prepaid),True,2,112.0,Yes
356,7475740,2010-01-01 06:49:00,1288,2428,42.68 ,Swipe Transaction,19964,TX,5311,41,Female,18666.0,38059.0,68220.0,634,2,Mastercard,Debit,True,1,10051.0,Yes
357,7475741,2010-01-01 06:50:00,94,2890,67.00,Swipe Transaction,59935,NC,5499,59,Female,18029.0,36760.0,95755.0,593,2,Visa,Debit,True,1,16962.0,No
358,7475742,2010-01-01 06:50:00,1430,2813,56.00,Swipe Transaction,61195,IA,5541,69,Female,26764.0,33642.0,20874.0,593,5,Mastercard,Debit,True,2,1936.0,No
359,7475743,2010-01-01 06:50:00,1531,2573,14.10 ,Swipe Transaction,53326,GA,5921,34,Male,14514.0,29594.0,47766.0,792,1,Mastercard,Credit,True,2,7500.0,No
360,7475744,2010-01-01 06:50:00,1920,5579,103.79 ,Online Transaction,96529,CA,4899,64,Male,15325.0,31244.0,51924.0,713,4,Mastercard,Debit,False,2,1726.0,No
361,7475745,2010-01-01 06:51:00,303,984,92.22 ,Swipe Transaction,35166,CO,5411,94,Male,27185.0,60080.0,1807.0,690,6,Visa,Credit,True,1,14800.0,Yes
362,7475747,2010-01-01 06:51:00,547,5526,1.38 ,Swipe Transaction,72351,WI,5541,70,Male,18351.0,31901.0,16285.0,778,4,Mastercard,Debit,False,1,20998.0,Yes
363,7475749,2010-01-01 06:51:00,1133,2586,1,Chip Transaction,Swipe Transaction,Coraopolis,15108,30,Female,22855.0,46599.0,12700.0,684,4,Visa,Debit,True,2,21442.0,No
364,7475750,2010-01-01 06:51:00,1456,5935,120.00 ,Swipe Transaction,27092,MS,4829,48,Male,15316.0,31231.0,40499.0,681,3,Mastercard,Debit,True,2,11310.0,No
365,7475751,2010-01-01 06:52:00,1098,4626,46.25 ,Swipe Transaction,40616,IA,7349,50,Male,16901.0,34456.0,54634.0,752,4,Visa,Debit,True,1,12640.0,No
366,7475752,2010-01-01 06:52:00,1718,2029,10.60 ,Swipe Transaction,20519,CA,5942,81,Female,22681.0,33483.0,196.0,698,5,Mastercard,Debit,False,2,27480.0,Yes
367,7475753,2010-01-01 06:52:00,1811,3238,0.88 ,Swipe Transaction,59251,CA,5411,83,Male,76725.0,82009.0,6229.0,764,8,Mastercard,Debit,True,1,70187.0,No
368,7475754,2010-01-01 06:53:00,17,4962,89.46 ,Swipe Transaction,50783,NC,5411,76,Male,17850.0,21867.0,21103.0,759,2,Amex,Credit,True,1,2800.0,Yes
369,7475755,2010-01-01 06:53:00,1696,2408,3.41 ,Swipe Transaction,75781,FL,5411,63,Female,26339.0,53702.0,85160.0,606,1,Mastercard,Debit,True,2,12047.0,Yes
370,7475756,2010-01-01 06:54:00,839,4725,68.98 ,Swipe Transaction,71750,CT,5655,45,Female,26674.0,54384.0,69717.0,622,3,Mastercard,Debit,True,2,37192.0,Yes
371,7475758,2010-01-01 06:55:00,428,3842,78.66 ,Swipe Transaction,90865,NH,5311,39,Male,27706.0,56486.0,116394.0,689,2,Mastercard,Credit,True,1,14300.0,Yes
372,7475759,2010-01-01 06:55:00,822,2558,10.64 ,Swipe Transaction,34488,CA,7802,51,Female,16942.0,34540.0,22641.0,793,5,Mastercard,Debit,True,2,15125.0,No
373,7475760,2010-01-01 06:55:00,840,37,87.00,Swipe Transaction,61195,CA,5541,68,Female,51692.0,88432.0,63075.0,694,6,Mastercard,Debit,True,2,5269.0,No
374,7475761,2010-01-01 06:55:00,1177,4164,4.00 ,Swipe Transaction,78454,DE,5812,36,Female,31719.0,64672.0,56485.0,695,4,Mastercard,Credit,True,1,26400.0,No
375,7475762,2010-01-01 06:55:00,1268,4965,34.25 ,Swipe Transaction,27601,TX,7538,47,Male,14516.0,29597.0,44388.0,513,4,Mastercard,Debit,False,1,11726.0,No
376,7475763,2010-01-01 06:55:00,1269,4147,39.39 ,Online Transaction,96246,CA,4784,56,Male,25365.0,36335.0,28929.0,676,2,Amex,Credit,True,2,11300.0,No
377,7475765,2010-01-01 06:56:00,277,5362,60.00 ,Swipe Transaction,27092,MS,4829,46,Male,15568.0,31739.0,81905.0,799,5,Discover,Credit,True,1,8600.0,Yes
378,7475766,2010-01-01 06:57:00,94,2890,40.72 ,Swipe Transaction,59935,NC,5499,59,Female,18029.0,36760.0,95755.0,593,2,Visa,Debit,True,1,16962.0,No
379,7475767,2010-01-01 06:57:00,364,4623,57.39 ,Swipe Transaction,75781,TN,5411,65,Female,18273.0,39809.0,0.0,775,4,Visa,Credit,False,2,11700.0,Yes
380,7475768,2010-01-01 06:57:00,1382,1110,3.43 ,Swipe Transaction,69972,TX,5814,58,Male,12693.0,25883.0,44404.0,706,4,Mastercard,Debit (Prepaid),True,1,54.0,No
381,7475770,2010-01-01 06:58:00,636,3420,8.28 ,Swipe Transaction,59935,IL,5499,47,Female,11951.0,24372.0,63295.0,793,4,Mastercard,Debit,True,2,8882.0,No
382,7475771,2010-01-01 06:58:00,1189,164,60.00 ,Swipe Transaction,27092,NY,4829,63,Female,15490.0,31582.0,23359.0,693,4,Mastercard,Credit,False,1,8100.0,No
383,7475772,2010-01-01 06:59:00,38,2526,38.50 ,Online Transaction,39021,CA,4784,45,Female,19621.0,40006.0,72794.0,621,1,Mastercard,Debit,True,2,3711.0,Yes
384,7475773,2010-01-01 06:59:00,757,5458,100.00 ,Swipe Transaction,27092,NY,4829,62,Female,22674.0,46232.0,68957.0,691,4,Mastercard,Debit,True,1,22100.0,No
385,7475774,2010-01-01 06:59:00,938,231,2.36 ,Swipe Transaction,50783,KS,5411,28,Female,24982.0,50934.0,54406.0,720,3,Mastercard,Credit,True,1,12500.0,Yes
386,7475775,2010-01-01 06:59:00,1147,2042,6.71 ,Swipe Transaction,25408,TX,5812,80,Male,46827.0,104692.0,6955.0,704,2,Mastercard,Debit,False,2,18050.0,No
387,7475776,2010-01-01 06:59:00,1176,5003,6.90 ,Swipe Transaction,46284,IN,5411,39,Male,28126.0,57348.0,119230.0,527,3,Mastercard,Debit,True,2,47833.0,No
388,7475777,2010-01-01 06:59:00,1817,2530,28.13 ,Online Transaction,18563,CA,4121,52,Female,36253.0,73920.0,166395.0,683,1,Mastercard,Debit,True,2,43033.0,No
389,7475779,2010-01-01 07:00:00,605,212,86.73 ,Swipe Transaction,47370,NY,5912,42,Male,23316.0,47542.0,2667.0,725,3,Visa,Credit,True,1,13500.0,No
390,7475780,2010-01-01 07:00:00,837,160,8.45 ,Swipe Transaction,22204,MA,5541,30,Male,17701.0,36092.0,63276.0,679,1,Mastercard,Credit,True,2,6700.0,Yes
391,7475781,2010-01-01 07:00:00,980,5052,1.72 ,Swipe Transaction,63765,MD,5812,84,Male,20641.0,24055.0,0.0,733,7,Mastercard,Debit,True,1,14185.0,Yes
392,7475782,2010-01-01 07:01:00,165,2559,56.40 ,Swipe Transaction,9041,CA,5912,34,Male,52813.0,107683.0,225017.0,694,3,Mastercard,Debit,True,2,24980.0,No
393,7475783,2010-01-01 07:01:00,580,2961,49.46 ,Online Transaction,39021,CA,4784,35,Male,18077.0,36857.0,3112.0,768,3,Mastercard,Credit,True,3,12400.0,No
394,7475784,2010-01-01 07:01:00,1640,4967,39.12 ,Swipe Transaction,20519,MI,5942,67,Female,17144.0,34954.0,5942.0,729,3,Mastercard,Debit,True,1,14231.0,No
395,7475785,2010-01-01 07:01:00,1910,3242,22.39 ,Online Transaction,39021,CA,4784,49,Male,17590.0,35868.0,48465.0,562,4,Visa,Debit (Prepaid),True,2,33.0,No
396,7475786,2010-01-01 07:02:00,190,4621,2.16 ,Swipe Transaction,75781,IL,5411,40,Male,21801.0,44452.0,12409.0,711,5,Visa,Debit (Prepaid),True,1,41.0,No
397,7475787,2010-01-01 07:02:00,321,35,6.10 ,Swipe Transaction,20763,WI,5921,52,Male,19705.0,40177.0,47012.0,698,4,Discover,Credit,True,2,11100.0,No
398,7475789,2010-01-01 07:02:00,437,3271,90.00 ,Swipe Transaction,61195,MD,5541,46,Female,35645.0,72670.0,28915.0,718,3,Mastercard,Debit,True,2,27687.0,Yes
399,7475790,2010-01-01 07:02:00,1214,5508,2.03 ,Swipe Transaction,30928,MA,5541,40,Male,35544.0,72470.0,133421.0,711,2,Visa,Debit,True,1,21073.0,No
400,7475791,2010-01-01 07:02:00,1305,2026,94.00 ,Swipe Transaction,22204,TN,5541,46,Female,19115.0,38971.0,0.0,784,3,Mastercard,Debit,True,1,18118.0,No
401,7475792,2010-01-01 07:02:00,1424,4710,72.00,Swipe Transaction,59935,AZ,5499,101,Female,13086.0,15348.0,1396.0,761,4,Mastercard,Credit,True,2,8000.0,No
402,7475793,2010-01-01 07:02:00,1786,5463,5.37 ,Swipe Transaction,75781,OH,5411,48,Female,18936.0,38611.0,93255.0,755,5,Mastercard,Credit,True,1,18400.0,No
403,7475794,2010-01-01 07:02:00,1963,4565,4.60 ,Swipe Transaction,78854,CA,5411,98,Male,26137.0,33869.0,370.0,821,7,Visa,Credit,True,1,20700.0,No
404,7475795,2010-01-01 07:03:00,249,4292,34.80 ,Swipe Transaction,48919,CA,5311,42,Female,14632.0,29835.0,46702.0,618,7,Mastercard,Credit,True,2,1500.0,Yes
405,7475798,2010-01-01 07:03:00,1097,4690,3.82 ,Swipe Transaction,22204,MI,5541,39,Male,15863.0,32343.0,59006.0,732,3,Visa,Debit,True,1,17319.0,Yes
406,7475799,2010-01-01 07:03:00,1858,2146,156.00 ,Swipe Transaction,5970,CA,8099,73,Male,14317.0,26481.0,10392.0,705,1,Mastercard,Credit,True,2,8200.0,No
407,7475801,2010-01-01 07:04:00,1028,139,57.68 ,Online Transaction,96246,CA,4784,50,Male,39789.0,81122.0,112394.0,682,5,Visa,Credit,True,1,24600.0,No
408,7475802,2010-01-01 07:04:00,1073,2547,80.00 ,Swipe Transaction,27092,IN,4829,43,Female,17294.0,35264.0,70328.0,770,2,Visa,Debit,True,1,25977.0,No
409,7475803,2010-01-01 07:05:00,795,5162,2.61 ,Swipe Transaction,20884,TX,5812,40,Female,37234.0,75918.0,94579.0,759,2,Mastercard,Debit,True,1,27795.0,No
410,7475804,2010-01-01 07:05:00,1727,5982,162.91 ,Online Transaction,73186,CA,4814,46,Female,23917.0,48762.0,143208.0,771,6,Visa,Debit,True,1,24230.0,No
411,7475806,2010-01-01 07:05:00,1840,4568,2.02 ,Swipe Transaction,35451,OR,5812,46,Female,21702.0,44249.0,103229.0,706,5,Visa,Debit (Prepaid),True,2,4.0,No
412,7475807,2010-01-01 07:06:00,316,5857,48.72 ,Online Transaction,89949,CA,7996,36,Male,19554.0,39871.0,73726.0,719,4,Mastercard,Debit,True,1,14056.0,No
413,7475808,2010-01-01 07:06:00,478,1099,25.44 ,Swipe Transaction,9556,GA,7538,54,Male,35710.0,72807.0,0.0,803,3,Visa,Credit,True,1,15600.0,Yes
414,7475809,2010-01-01 07:06:00,860,5782,36.37 ,Swipe Transaction,36385,MD,5813,55,Male,30794.0,62791.0,193215.0,692,4,Mastercard,Debit,True,2,39870.0,Yes
415,7475810,2010-01-01 07:06:00,1198,2804,43.27 ,Online Transaction,41122,CA,4784,82,Male,15092.0,10869.0,1820.0,820,2,Visa,Debit,True,2,12764.0,No
416,7475811,2010-01-01 07:07:00,323,2135,6.74 ,Swipe Transaction,7237,CA,5812,54,Male,13093.0,26696.0,0.0,683,5,Visa,Debit,False,1,7003.0,No
417,7475812,2010-01-01 07:07:00,615,1128,2.10 ,Swipe Transaction,26603,TX,5411,35,Female,21956.0,44766.0,68989.0,713,2,Visa,Debit,True,1,15338.0,No
418,7475813,2010-01-01 07:07:00,762,1080,45.18 ,Swipe Transaction,42858,OH,7538,49,Male,18293.0,37298.0,52134.0,683,1,Mastercard,Debit,True,1,13569.0,No
419,7475814,2010-01-01 07:07:00,1323,2980,2.33 ,Swipe Transaction,20519,NM,5942,36,Female,15407.0,31414.0,42233.0,719,4,Visa,Debit,True,1,14074.0,No
420,7475815,2010-01-01 07:07:00,1362,0,66.00 ,Swipe Transaction,59935,MD,5499,58,Male,35563.0,72510.0,44317.0,727,4,Amex,Credit,True,2,33900.0,No
421,7475816,2010-01-01 07:07:00,1382,2838,64.00 ,Swipe Transaction,59935,TX,5499,58,Male,12693.0,25883.0,44404.0,706,4,Mastercard,Debit,True,2,11415.0,No
422,7475817,2010-01-01 07:08:00,46,2925,73.00,Swipe Transaction,50867,NY,5541,62,Male,26481.0,53996.0,98211.0,632,4,Mastercard,Debit,True,2,8037.0,Yes
423,7475818,2010-01-01 07:08:00,366,2934,49.17 ,Swipe Transaction,27601,WI,7538,50,Female,19573.0,39911.0,93823.0,625,7,Mastercard,Debit,True,2,19019.0,Yes
424,7475819,2010-01-01 07:08:00,511,1038,21.50 ,Swipe Transaction,79038,AZ,7538,66,Male,17460.0,35602.0,55369.0,661,5,Visa,Credit,True,2,6100.0,No
425,7475820,2010-01-01 07:08:00,549,98,41.95 ,Swipe Transaction,60569,FL,5300,51,Male,30557.0,62304.0,113416.0,719,4,Mastercard,Debit,True,2,15416.0,No
426,7475821,2010-01-01 07:08:00,1305,2026,78.90 ,Swipe Transaction,22204,TN,5541,46,Female,19115.0,38971.0,0.0,784,3,Mastercard,Debit,True,1,18118.0,No
427,7475822,2010-01-01 07:08:00,1963,3364,28.69 ,Online Transaction,18563,CA,4121,98,Male,26137.0,33869.0,370.0,821,7,Visa,Debit,True,1,18384.0,No
428,7475823,2010-01-01 07:09:00,303,149,100.07 ,Swipe Transaction,20561,CO,5912,94,Male,27185.0,60080.0,1807.0,690,6,Amex,Credit,False,1,14500.0,No
429,7475824,2010-01-01 07:09:00,354,4518,5.76 ,Swipe Transaction,10210,CO,5812,77,Female,22185.0,31942.0,11845.0,713,6,Mastercard,Debit,True,1,35681.0,No
430,7475825,2010-01-01 07:09:00,376,4704,4.22 ,Swipe Transaction,28395,NJ,5541,50,Female,28433.0,57975.0,34570.0,773,4,Visa,Debit,True,1,2696.0,No
431,7475827,2010-01-01 07:09:00,990,5038,2.17 ,Swipe Transaction,14528,LA,5499,91,Female,16474.0,27150.0,2007.0,737,1,Visa,Debit (Prepaid),True,1,75.0,Yes
432,7475828,2010-01-01 07:09:00,1094,3755,80.00 ,Swipe Transaction,27092,MI,4829,34,Male,20325.0,41442.0,78833.0,712,3,Mastercard,Debit,True,2,18684.0,No
433,7475829,2010-01-01 07:09:00,1362,0,66.00,Swipe Transaction,59935,MD,5499,58,Male,35563.0,72510.0,44317.0,727,4,Amex,Credit,True,2,33900.0,Yes
434,7475830,2010-01-01 07:09:00,1813,101,3.48 ,Swipe Transaction,35451,TN,5812,35,Female,27637.0,56350.0,120125.0,808,4,Mastercard,Debit (Prepaid),True,1,41.0,No
435,7475831,2010-01-01 07:09:00,1872,2917,3.84 ,Swipe Transaction,22204,NY,5541,62,Male,33093.0,67470.0,93795.0,804,6,Visa,Debit,True,1,24308.0,No
436,7475832,2010-01-01 07:10:00,126,5497,7.65 ,Swipe Transaction,46284,AR,5411,63,Male,13047.0,26600.0,0.0,799,4,Mastercard,Debit,True,1,13555.0,No
437,7475833,2010-01-01 07:10:00,487,2024,22.08 ,Online Transaction,39021,CA,4784,52,Male,27005.0,55059.0,162462.0,735,3,Mastercard,Debit,True,1,28790.0,Yes
438,7475834,2010-01-01 07:10:00,846,3886,24.02 ,Swipe Transaction,5030,IA,5411,48,Female,33232.0,67761.0,0.0,745,4,Mastercard,Credit,True,1,13800.0,No
439,7475835,2010-01-01 07:10:00,849,3823,2.51 ,Swipe Transaction,50783,PA,5411,67,Female,21497.0,43828.0,60231.0,711,3,Visa,Debit,True,1,19080.0,Yes
440,7475836,2010-01-01 07:10:00,1391,36,29.52 ,Online Transaction,18563,CA,4121,45,Male,25109.0,51196.0,67164.0,631,4,Mastercard,Debit,True,2,6552.0,No
441,7475837,2010-01-01 07:11:00,14,5159,9.44 ,Swipe Transaction,92883,HI,5812,79,Female,21314.0,32232.0,21134.0,652,5,Mastercard,Debit (Prepaid),True,1,22.0,No
442,7475838,2010-01-01 07:11:00,277,5864,8.45 ,Swipe Transaction,75781,MS,5411,46,Male,15568.0,31739.0,81905.0,799,5,Mastercard,Debit,False,2,14098.0,Yes
